,time,Voltage.RGAS,Voltage.RVL
1811,1.811,0.0177764893,0.050468444800000005
1812,1.812,-0.0129699707,0.0179290771
1813,1.8130000000000002,-0.0212478638,-0.0054931641000000005
1814,1.814,-0.0750350952,-0.005607605000000001
1815,1.815,-0.1095581055,-0.0142669678
1816,1.816,-0.096321106,-0.0191879272
1817,1.8170000000000002,-0.0326919556,-0.0012207031
1818,1.818,0.1552581787,-0.0040817261
1819,1.819,0.13927459720000002,-0.0023651123
1820,1.82,0.0751495361,-0.009193420400000001
1821,1.8210000000000002,0.0807571411,0.0043487549000000006
1822,1.822,0.1111602783,0.0067138672
1823,1.823,0.1900100708,-0.004234314
1824,1.824,0.1219940186,-0.0068283081
1825,1.8250000000000002,-0.32173156740000003,-0.0036239624000000002
1826,1.826,-0.5926513672,-0.0048828125
1827,1.827,-0.3997802734,-0.0095367432
1828,1.828,-0.0016403198000000002,-0.0028991699
1829,1.8290000000000002,0.4331970215,-0.0060653687000000005
1830,1.83,0.2727127075,-0.0329208374
1831,1.831,0.1094818115,-0.0243377686
1832,1.832,-0.0002288818,-0.0043869019
1833,1.833,0.1191711426,0.0213623047
1834,1.834,0.1372528076,-0.0121307373
1835,1.835,-0.0775527954,-0.1277542114
1836,1.8359999999999999,-0.0374984741,-0.182800293
1837,1.837,0.009307861300000001,-0.1803207397
1838,1.838,-0.0493621826,-0.126953125
1839,1.839,-0.0733566284,-0.09857177730000001
1840,1.8399999999999999,-0.1198959351,-0.0774765015
1841,1.841,-0.1720046997,-0.0024795532000000003
1842,1.842,0.1123046875,0.1202392578
1843,1.843,0.28873443600000004,0.2537536621
1844,1.8439999999999999,0.15041351320000002,0.2075958252
1845,1.845,-0.0051116943000000005,0.0875091553
1846,1.846,-0.1670074463,0.041389465300000004
1847,1.847,-0.2555465698,0.024452209500000002
1848,1.8479999999999999,-0.1886749268,0.0021362305
1849,1.849,-0.0103759766,0.0060653687000000005
1850,1.85,0.1092529297,0.0003814697
1851,1.851,0.2643203735,-0.0055313110000000006
1852,1.8519999999999999,0.21686553960000002,-0.0035095215
1853,1.853,0.0797271729,0.0057601929
1854,1.854,-0.0166702271,0.0016021729
1855,1.855,0.0001144409,-0.0014877319
1856,1.8559999999999999,-0.0115203857,-0.0018692017
1857,1.857,-0.0709915161,-0.0068283081
1858,1.858,-0.0923156738,-0.0143051147
1859,1.859,-0.1726531982,-0.0118637085
1860,1.8599999999999999,-0.1774597168,-0.0019073486
1861,1.861,-0.1087188721,-0.0011444092
1862,1.862,0.15529632570000002,-0.0098419189
1863,1.863,0.061492919900000005,-0.008697509800000001
1864,1.8639999999999999,0.0225067139,-0.0133132935
1865,1.865,0.0216293335,-0.0128173828
1866,1.866,-0.026397705100000002,-0.0090026855
1867,1.867,0.0284576416,-0.0116729736
1868,1.8679999999999999,-0.0549697876,-0.0230407715
1869,1.869,-0.072593689,-0.0242996216
1870,1.87,0.0575256348,-0.0216293335
1871,1.871,0.0623703003,-0.0095367432
1872,1.8719999999999999,0.0685882568,-0.0060272217
1873,1.873,0.0252151489,0.0151062012
1874,1.874,-0.0213623047,0.0145339966
1875,1.875,-0.0216293335,-0.0064468384
1876,1.876,-0.0779724121,-0.0217056274
1877,1.877,-0.1675415039,-0.012512207000000001
1878,1.8780000000000001,-0.1486206055,-0.0134277344
1879,1.879,-0.12630462650000002,-0.0055313110000000006
1880,1.88,-0.046272277800000004,-0.0002670288
1881,1.881,0.0406265259,-0.0075531006
1882,1.8820000000000001,0.0466537476,-0.0019836426
1883,1.883,0.13385772710000002,-0.008277893100000001
1884,1.884,0.2087402344,-0.0098419189
1885,1.885,0.0247192383,-0.0096511841
1886,1.8860000000000001,0.002746582,0.0071716309
1887,1.887,0.1096725464,0.0035858154
1888,1.888,0.291557312,0.0049209595000000005
1889,1.889,0.5164718628,-0.0182342529
1890,1.8900000000000001,0.3465652466,-0.0216293335
1891,1.891,-0.2680969238,-0.0128936768
1892,1.892,-0.7612991333,0.0101089478
1893,1.893,-0.8852386475,0.0116729736
1894,1.8940000000000001,-0.5984115601000001,-0.0065612793
1895,1.895,-0.049057006800000004,-0.0071334839
1896,1.896,0.3765487671,-0.0053787231
1897,1.897,0.41263580320000004,-0.0054550171
1898,1.8980000000000001,0.284576416,-0.0044631958
1899,1.899,0.3318405151,-0.0117874146
1900,1.9,0.3773880005,-0.0024795532000000003
1901,1.901,0.3282546997,-0.0053787231
1902,1.9020000000000001,0.0215530396,0.0052261353
1903,1.903,-0.2208328247,-0.0096893311
1904,1.904,-0.2963638306,-0.0156784058
1905,1.905,-0.336265564,0.0019836426
1906,1.9060000000000001,-0.12599945070000002,-0.0075912476
1907,1.907,0.0717926025,-0.005340576200000001
1908,1.908,0.0079345703,0.000038147
1909,1.909,-0.2021026611,0.0049209595000000005
1910,1.9100000000000001,-0.2690505981,0.0028610229000000003
1911,1.911,-0.2461242676,0.008888244600000001
1912,1.912,-0.1935958862,0.0116729736
1913,1.913,0.1499176025,0.0080108643
1914,1.9140000000000001,0.2936172485,0.0020599365000000002
1915,1.915,0.1168060303,-0.0007629395
1916,1.916,-0.2209472656,-0.0096893311
1917,1.917,-0.0252532959,-0.0179290771
1918,1.9180000000000001,0.4708862305,0.0001907349
1919,1.919,0.4583740234,0.0152206421
1920,1.92,0.3201293945,0.007514953600000001
1921,1.921,0.12966156010000002,0.0026321411
1922,1.9220000000000002,0.0071334839,-0.0030899048
1923,1.923,0.1378631592,-0.00030517580000000003
1924,1.924,0.2219009399,0.0096511841
1925,1.925,0.26817321780000003,0.0322341919
1926,1.9260000000000002,0.2851104736,0.035667419400000004
1927,1.927,0.2902984619,0.021743774400000002
1928,1.928,-0.0846481323,0.0200271606
1929,1.929,-0.41290283200000005,-0.0023651123
1930,1.9300000000000002,-0.4006195068,-0.027046203600000002
1931,1.931,-0.23174285890000001,-0.0346374512
1932,1.932,-0.418510437,-0.0484466553
1933,1.933,-0.5286026001,-0.0300598145
1934,1.9340000000000002,-0.6693649292,-0.0267791748
1935,1.935,-0.6824874878,-0.0192642212
1936,1.936,-0.34629821780000003,-0.0247955322
1937,1.937,0.0752639771,-0.018119812000000002
1938,1.9380000000000002,0.14621734620000001,-0.0090408325
1939,1.939,0.49430847170000003,-0.0075912476
1940,1.94,0.5054092407,-0.0057601929
1941,1.941,-0.0458908081,-0.008468627900000001
1942,1.9420000000000002,-0.0197219849,-0.0082397461
1943,1.943,-0.18978118900000002,-0.0159835815
1944,1.944,-0.4766845703,0.0113677979
1945,1.945,-0.3212738037,0.0302124023
1946,1.9460000000000002,0.1927566528,0.0313568115
1947,1.947,0.5291748047,0.0473403931
1948,1.948,0.3213119507,0.0493621826
1949,1.949,0.3311157227,0.039100647
1950,1.9500000000000002,0.46176910400000004,0.0427627563
1951,1.951,0.2723312378,0.056610107400000005
1952,1.952,0.1126480103,0.0273132324
1953,1.953,0.12840271,-0.020065307600000002
1954,1.9540000000000002,-0.0661849976,-0.0455093384
1955,1.955,-0.36247253420000003,-0.08628845210000001
1956,1.956,0.0733947754,-0.0603485107
1957,1.957,0.3507232666,-0.0035858154
1958,1.9580000000000002,-0.0746154785,-0.008697509800000001
1959,1.959,-0.3927230835,-0.0731277466
1960,1.96,-0.26649475100000003,-0.0874328613
1961,1.9609999999999999,-0.1923751831,-0.0925445557
1962,1.962,-0.2446365356,-0.0762557983
1963,1.963,0.2321624756,-0.054512023900000005
1964,1.964,0.8371353149,-0.0456237793
1965,1.9649999999999999,0.4386901855,-0.041656494100000004
1966,1.966,0.0594329834,-0.0471496582
1967,1.967,0.0003814697,0.0013351440000000001
1968,1.968,-0.0316619873,0.057029724100000005
1969,1.9689999999999999,-0.0031280518,0.0234985352
1970,1.97,-0.0676345825,0.0493621826
1971,1.971,-0.1902389526,0.12950897220000002
1972,1.972,-0.22563934330000002,0.19245147710000002
1973,1.9729999999999999,-0.2643966675,0.1153945923
1974,1.974,-0.22464752200000002,0.0509643555
1975,1.975,-0.0494003296,0.038185119600000005
1976,1.976,-0.0322723389,0.038871765100000004
1977,1.9769999999999999,-0.0887680054,0.0291061401
1978,1.978,-0.0343704224,0.015258789100000001
1979,1.979,0.0551223755,0.0206375122
1980,1.98,0.0606918335,0.0076675415000000005
1981,1.9809999999999999,0.008277893100000001,0.007858276400000001
1982,1.982,-0.2953720093,0.0053787231
1983,1.983,-0.4041290283,0.0022506714000000002
1984,1.984,-0.2701950073,-0.0127029419
1985,1.9849999999999999,-0.1270294189,-0.0476837158
1986,1.986,0.3215408325,-0.038032531700000004
1987,1.987,0.6635665894,-0.0347900391
1988,1.988,0.6447601318,-0.0403594971
1989,1.9889999999999999,0.1541137695,-0.015411377
1990,1.99,-0.2629470825,0.002746582
1991,1.991,-0.4014587402,-0.0048446655
1992,1.992,-0.4163742065,-0.012626647900000001
1993,1.9929999999999999,-0.376663208,-0.0073623657
1994,1.994,-0.28785705570000003,-0.0140380859
1995,1.995,0.0358963013,-0.0156402588
1996,1.996,0.39375305180000003,-0.0028991699
1997,1.9969999999999999,0.43201446530000004,-0.0032806396000000003
1998,1.998,0.2936172485,-0.0101089478
1999,1.999,0.0293731689,-0.0216293335
2000,2,-0.0196075439,-0.0116348267
2001,2.001,0.045547485400000004,-0.0085449219
2002,2.002,-0.1161193848,0.0009155273000000001
2003,2.003,-0.0983047485,0.0043487549000000006
2004,2.004,0.0186920166,-0.0050735474000000004
2005,2.005,0.0206756592,-0.0042724609
2006,2.006,0.25154113770000003,-0.015411377
2007,2.007,0.4117965698,-0.0063705444
2008,2.008,0.2978897095,-0.0027084351
2009,2.009,-0.042610168500000004,0.0106048584
2010,2.01,-0.1096725464,0.0102615356
2011,2.011,-0.1068878174,0.0047302246
2012,2.012,-0.1312637329,-0.005645752
2013,2.013,-0.1065444946,-0.0054168701
2014,2.014,-0.0573730469,-0.0042724609
2015,2.015,-0.033683776900000004,-0.0064086914
2016,2.016,-0.0829315186,-0.0067138672
2017,2.017,-0.0988388062,-0.0062561035000000004
2018,2.018,-0.059967041000000006,-0.0052642822
2019,2.019,-0.0010299683000000001,0.0950622559
2020,2.02,0.036621093800000004,0.0899505615
2021,2.021,0.0458908081,0.0569152832
2022,2.022,0.0110244751,0.0370788574
2023,2.023,-0.0484085083,0.009613037100000001
2024,2.024,-0.0850296021,-0.0253295898
2025,2.025,-0.2067565918,-0.0417709351
2026,2.026,-0.2259063721,-0.1068878174
2027,2.027,-0.2252197266,-0.1265716553
2028,2.028,-0.056724548300000004,-0.0873184204
2029,2.029,0.3603744507,-0.0484848022
2030,2.03,0.4106140137,-0.0456237793
2031,2.031,0.0730514526,-0.027961731
2032,2.032,-0.1079940796,-0.027923584
2033,2.033,-0.11577606200000001,-0.0249862671
2034,2.034,-0.0885009766,-0.0276947021
2035,2.035,-0.05859375,-0.0250244141
2036,2.036,-0.0205230713,-0.0207901001
2037,2.037,0.0137329102,-0.0217819214
2038,2.038,0.0009918213,0.0234985352
2039,2.039,-0.0087738037,0.033988952600000004
2040,2.04,-0.0197982788,0.018119812000000002
2041,2.041,-0.0741958618,-0.0292205811
2042,2.042,-0.0786972046,-0.14163970950000002
2043,2.043,-0.0952148438,-0.15743255620000002
2044,2.044,-0.1124954224,-0.1079559326
2045,2.045,-0.0727462769,-0.0942611694
2046,2.046,-0.0668334961,-0.1215744019
2047,2.047,-0.0110626221,-0.0885772705
2048,2.048,0.0400543213,-0.0099182129
2049,2.049,0.06137847900000001,0.028991699200000002
2050,2.05,0.043182373,0.10879516600000001
2051,2.051,0.0046920776,0.19168853760000001
2052,2.052,-0.0277328491,0.1870346069
2053,2.053,0.0096893311,0.1816558838
2054,2.054,0.0628662109,0.17932891850000002
2055,2.055,0.1150894165,0.1730728149
2056,2.056,0.1779556274,0.16757965090000002
2057,2.057,0.191116333,0.1668167114
2058,2.058,0.1158905029,0.1643371582
2059,2.059,-0.016212463400000002,0.1566314697
2060,2.06,-0.051155090300000004,0.1594161987
2061,2.061,0.0926589966,0.149230957
2062,2.062,0.19771575930000002,0.1474761963
2063,2.063,0.26527404790000003,0.1420593262
2064,2.064,0.2337646484,0.1378250122
2065,2.065,0.16048431400000002,0.1326751709
2066,2.066,0.060043335,0.133972168
2067,2.067,-0.0807571411,0.1290130615
2068,2.068,-0.1782226562,0.1240921021
2069,2.069,-0.19672393800000001,0.12413024900000001
2070,2.07,-0.1515960693,0.1184463501
2071,2.071,-0.13622283940000002,0.1169204712
2072,2.072,-0.1081085205,0.1136779785
2073,2.073,-0.0877761841,0.1128768921
2074,2.074,-0.040473938,0.1079940796
2075,2.075,0.018119812000000002,0.1082992554
2076,2.076,0.1081848145,0.1062774658
2077,2.077,0.0748825073,0.0998687744
2078,2.078,0.0110244751,0.0959014893
2079,2.079,-0.054054260300000004,0.0974273682
2080,2.08,-0.0819015503,0.0847244263
2081,2.081,-0.089263916,0.093460083
2082,2.082,-0.0901031494,0.0875854492
2083,2.083,-0.0464630127,0.0880050659
2084,2.084,-0.0165939331,0.0904464722
2085,2.085,0.0253295898,0.0839233398
2086,2.086,0.038032531700000004,0.0774002075
2087,2.087,0.023422241200000003,0.0794219971
2088,2.088,0.0356292725,0.082321167
2089,2.089,0.0812149048,0.0751495361
2090,2.09,0.0696182251,-0.1484680176
2091,2.091,0.0333404541,-0.16704559330000002
2092,2.092,0.0029754639,-0.135307312
2093,2.093,-0.0228881836,-0.1097869873
2094,2.094,-0.034103393600000004,-0.083694458
2095,2.095,-0.0388336182,-0.087890625
2096,2.096,-0.0185775757,-0.09284973140000001
2097,2.097,-0.0026321411,-0.0867462158
2098,2.098,0.0127792358,-0.0995635986
2099,2.099,0.0411224365,-0.0888061523
2100,2.1,0.0289535522,-0.0549697876
2101,2.101,0.024032592800000002,-0.0455093384
2102,2.102,0.030860900900000002,-0.052986145000000005
2103,2.103,0.0228500366,-0.062332153300000005
2104,2.104,0.0185394287,-0.0637054443
2105,2.105,0.0163650513,-0.0637435913
2106,2.106,0.0001144409,-0.0499343872
2107,2.107,-0.006523132300000001,-0.0458908081
2108,2.108,-0.004196167000000001,-0.0467681885
2109,2.109,-0.0039672852,-0.0575256348
2110,2.11,-0.014495849600000001,-0.048332214400000004
2111,2.111,-0.019645690900000002,-0.052795410200000004
2112,2.112,-0.0109481812,-0.0507736206
2113,2.113,0.0057220459,-0.0345993042
2114,2.114,0.0166702271,-0.0232315063
2115,2.115,0.0277328491,-0.0250244141
2116,2.116,0.013961792,-0.0417327881
2117,2.117,-0.0218963623,-0.056724548300000004
2118,2.118,-0.062026977500000004,-0.050048828100000005
2119,2.119,-0.0780487061,-0.0493240356
2120,2.12,-0.0415039062,-0.043258667
2121,2.121,-0.0085830688,-0.0457763672
2122,2.122,0.0060653687000000005,-0.045585632300000005
2123,2.123,-0.004196167000000001,-0.0392150879
2124,2.124,-0.0012588501,-0.051307678200000005
2125,2.125,0.0005722046,-0.0436019897
2126,2.126,-0.0002670288,-0.0342941284
2127,2.127,-0.017051696800000002,-0.0417327881
2128,2.128,-0.0098800659,-0.043487548800000005
2129,2.129,-0.0112533569,-0.0469970703
2130,2.13,-0.0023269653,-0.045013427700000004
2131,2.1310000000000002,-0.0079345703,-0.0415420532
2132,2.132,-0.0206756592,-0.0288009644
2133,2.133,-0.030174255400000002,-0.0214385986
2134,2.134,-0.014419555700000001,-0.030593872100000002
2135,2.135,-0.0172805786,-0.0325775146
2136,2.136,-0.0300979614,-0.042228698700000004
2137,2.137,-0.0477218628,-0.0382614136
2138,2.138,-0.0397491455,-0.031318664600000004
2139,2.1390000000000002,-0.0299453735,-0.0179290771
2140,2.14,0.0038146973000000002,-0.0062942505
2141,2.141,0.0403213501,-0.0075912476
2142,2.142,0.0472259521,-0.0222015381
2143,2.143,0.0218200684,-0.03074646
2144,2.144,-0.0281906128,-0.0397872925
2145,2.145,-0.0573730469,-0.020980835
2146,2.146,-0.0720977783,-0.016021728500000002
2147,2.147,-0.06275177,-0.0191116333
2148,2.148,-0.0191879272,-0.0206375122
2149,2.149,-0.0050735474000000004,-0.0268554688
2150,2.15,-0.023765564000000003,-0.0241851807
2151,2.151,-0.025177002,-0.029144287100000003
2152,2.152,-0.0010681152,-0.0172424316
2153,2.153,0.0190734863,-0.0124740601
2154,2.154,0.022354126000000002,-0.0186157227
2155,2.155,-0.0063705444,-0.01953125
2156,2.156,-0.0416183472,-0.0161743164
2157,2.157,-0.0757980347,-0.0207138062
2158,2.158,-0.0789260864,-0.0226593018
2159,2.159,-0.0763320923,-0.0163650513
2160,2.16,-0.0597000122,-0.0149536133
2161,2.161,-0.0295257568,-0.0198364258
2162,2.162,-0.0175857544,-0.0204467773
2163,2.163,-0.011100769,-0.0284194946
2164,2.164,-0.0040817261,-0.028152465800000002
2165,2.165,0.0271987915,-0.0190353394
2166,2.166,0.0450515747,-0.013923645
2167,2.167,0.0637817383,-0.015258789100000001
2168,2.168,0.087928772,-0.0171661377
2169,2.169,0.0708389282,-0.0154876709
2170,2.17,0.0142669678,-0.019989013700000002
2171,2.171,-0.0333786011,-0.018806457500000002
2172,2.172,-0.0506210327,-0.0036239624000000002
2173,2.173,-0.0426864624,-0.0137329102
2174,2.174,-0.01537323,-0.0120544434
2175,2.175,-0.049476623500000004,-0.0169372559
2176,2.176,-0.0741195679,-0.0326156616
2177,2.177,-0.08644104,-0.026512146
2178,2.178,-0.0625610352,-0.012207031200000001
2179,2.179,-0.0238418579,-0.0044250488
2180,2.18,0.037345886200000004,-0.0135040283
2181,2.181,0.0235366821,-0.0136566162
2182,2.182,-0.0018310547000000002,-0.0089263916
2183,2.183,-0.0157546997,-0.0178146362
2184,2.184,-0.0045013428000000005,-0.010032653800000001
2185,2.185,0.0151443481,0.000038147
2186,2.186,0.0243759155,-0.0099945068
2187,2.187,0.0326156616,-0.0166702271
2188,2.188,0.026512146,-0.0114059448
2189,2.189,0.0517654419,-0.0202560425
2190,2.19,0.0527572632,-0.0274276733
2191,2.191,0.0456619263,-0.005645752
2192,2.192,0.0341796875,-0.0006866455
2193,2.193,0.0184631348,-0.0105285645
2194,2.194,-0.0067520142,-0.0102615356
2195,2.195,-0.0259017944,-0.0196838379
2196,2.196,-0.038986206100000004,-0.016632080100000002
2197,2.197,-0.0321578979,-0.0070571899
2198,2.198,-0.0090026855,-0.0004577637
2199,2.199,0.0033187866,-0.0117874146
2200,2.2,0.0051879883,-0.007858276400000001
2201,2.201,0.0040435791,-0.0145339966
2202,2.202,-0.0091552734,-0.0120544434
2203,2.203,-0.0141525269,-0.0149917603
2204,2.204,-0.01121521,0.007324218800000001
2205,2.205,-0.026206970200000002,-0.0015258789000000001
2206,2.206,-0.0275421143,-0.0004959106
2207,2.207,-0.030708313,0.0026321411
2208,2.208,-0.0047683716,-0.0006866455
2209,2.209,0.030250549300000002,-0.0062179565
2210,2.21,0.056037902800000004,-0.0037002563
2211,2.211,0.0657272339,0.0064849854000000005
2212,2.212,0.0466537476,0.0001907349
2213,2.213,0.0338745117,-0.002784729
2214,2.214,0.0030136108,-0.0118255615
2215,2.215,-0.0290298462,-0.0062179565
2216,2.216,-0.0047302246,-0.0086593628
2217,2.217,0.0201416016,-0.0020980835
2218,2.218,0.0146865845,0.0008773804
2219,2.219,0.0117874146,-0.0027084351
2220,2.22,-0.036315918,-0.0101852417
2221,2.221,-0.0609588623,-0.0064849854000000005
2222,2.222,-0.0122833252,-0.0094604492
2223,2.223,0.0300216675,-0.0071716309
2224,2.224,0.0375747681,-0.0104141235
2225,2.225,0.027961731,-0.0075531006
2226,2.226,0.0400543213,-0.007324218800000001
2227,2.227,0.0535583496,-0.0106430054
2228,2.228,0.0472259521,-0.0082397461
2229,2.229,0.0410079956,-0.006904602100000001
2230,2.23,0.0249099731,-0.0080108643
2231,2.231,0.013046264600000001,-0.0057601929
2232,2.232,0.0024414062,-0.0085067749
2233,2.233,-0.0048828125,-0.0114440918
2234,2.234,-0.0190353394,-0.0124740601
2235,2.235,-0.0538253784,-0.0101852417
2236,2.236,-0.0814437866,-0.006904602100000001
2237,2.237,-0.0664138794,0.0032424927000000003
2238,2.238,0.0074386597,-0.0038909912
2239,2.239,0.0577545166,0.0001907349
2240,2.24,0.059928894,-0.0064086914
2241,2.241,0.0415039062,-0.0005722046
2242,2.242,0.0191879272,-0.0060653687000000005
2243,2.243,0.022354126000000002,0.0113677979
2244,2.2439999999999998,0.013160705600000001,0.0099563599
2245,2.245,0.0207138062,0.0058746338
2246,2.246,0.0094985962,-0.008468627900000001
2247,2.247,0.0143814087,-0.0035858154
2248,2.248,0.0196838379,-0.0022506714000000002
2249,2.249,-0.008430481,-0.0011825562
2250,2.25,-0.0197219849,0.012931823700000001
2251,2.251,-0.0197601318,0.0015258789000000001
2252,2.252,-0.0062561035000000004,-0.0016021729
2253,2.253,0.012626647900000001,-0.0104141235
2254,2.254,0.0176620483,-0.0026702881000000003
2255,2.255,0.023193359400000002,-0.0112533569
2256,2.2560000000000002,0.0212860107,0.0032806396000000003
2257,2.257,0.0288772583,0.0019836426
2258,2.258,0.0379562378,-0.0023269653
2259,2.259,0.0291061401,-0.0072097778
2260,2.26,0.020828247100000002,-0.008049011200000001
2261,2.261,-0.006942749000000001,-0.019226074200000002
2262,2.262,-0.0280380249,-0.009117126500000001
2263,2.263,-0.0350570679,0.005607605000000001
2264,2.2640000000000002,-0.0137329102,-0.0042724609
2265,2.265,0.0086593628,-0.0130844116
2266,2.266,0.0147247314,-0.0050354004
2267,2.267,-0.0017166138000000001,-0.0127792358
2268,2.268,-0.0093460083,-0.0170898438
2269,2.269,-0.0145339966,0.0038146973000000002
2270,2.27,-0.0199508667,0.0025939941
2271,2.271,-0.0018310547000000002,-0.0023651123
2272,2.2720000000000002,-0.0077056885,-0.0090789795
2273,2.273,-0.017051696800000002,-0.0072860718
2274,2.274,-0.019569397000000002,-0.0101852417
2275,2.275,-0.0205993652,-0.0063705444
2276,2.276,-0.0253295898,0.0054168701
2277,2.277,-0.0114440918,-0.0029754639
2278,2.278,0.0179672241,-0.0033187866
2279,2.279,0.0101089478,-0.0020599365000000002
2280,2.2800000000000002,0.0106430054,-0.006942749000000001
2281,2.281,0.011177063000000001,-0.0089263916
2282,2.282,0.012550354000000001,0.0056838989000000005
2283,2.283,0.008697509800000001,0.0046539307
2284,2.284,0.0180435181,0.0032043457
2285,2.285,0.0176620483,0.0002670288
2286,2.286,0.0138092041,-0.0071334839
2287,2.287,0.0087356567,-0.012016296400000001
2288,2.2880000000000003,0.0006103516000000001,0.0035476685
2289,2.289,-0.0007247925,0.0076675415000000005
2290,2.29,-0.0032806396000000003,0.0053787231
2291,2.291,-0.0115203857,-0.0029754639
2292,2.292,-0.0368881226,0.00030517580000000003
2293,2.293,-0.032730102500000004,-0.00415802
2294,2.294,-0.0252151489,-0.0043869019
2295,2.295,-0.018119812000000002,0.011100769
2296,2.296,-0.0086593628,0.0093460083
2297,2.297,0.009765625,-0.0002288818
2298,2.298,-0.0017166138000000001,0.0016784668
2299,2.299,-0.0094604492,-0.0046539307
2300,2.3,-0.014495849600000001,-0.0014877319
2301,2.301,-0.015029907200000001,0.002784729
2302,2.302,-0.0019454956,0.0081253052
2303,2.303,0.0188446045,0.0005340576
2304,2.304,0.0462341309,-0.0031661987
2305,2.305,0.0315856934,-0.0010299683000000001
2306,2.306,0.0025558472,-0.002822876
2307,2.307,-0.0109100342,-0.0102996826
2308,2.308,-0.0149536133,0.0062561035000000004
2309,2.309,-0.0127029419,0.0080871582
2310,2.31,0.0020980835,-0.0014877319
2311,2.311,0.00415802,-0.0011062622
2312,2.312,0.0047683716,-0.0051498413
2313,2.313,0.0006103516000000001,-0.0136184692
2314,2.314,-0.0036239624000000002,-0.0055313110000000006
2315,2.315,-0.0066375732,0.0051879883
2316,2.316,-0.0030517578000000003,-0.0006103516000000001
2317,2.317,0.0079727173,-0.0071334839
2318,2.318,0.008888244600000001,-0.0079727173
2319,2.319,-0.0012969971,-0.0050735474000000004
2320,2.32,-0.0004196167,-0.013885498000000001
2321,2.321,0.002784729,0.0035858154
2322,2.322,-0.0032806396000000003,0.0068664551
2323,2.323,0.018157959,-0.0079727173
2324,2.324,0.0106811523,0.0021362305
2325,2.325,0.0035095215,-0.005569458
2326,2.326,-0.0032424927000000003,-0.007019043000000001
2327,2.327,-0.0054168701,0.0045776367
2328,2.328,-0.0064086914,0.011291503900000001
2329,2.329,0.0004959106,0.0072479248000000005
2330,2.33,0.009727478000000001,0.0026321411
2331,2.331,0.0036621094000000003,0.001373291
2332,2.332,-0.00831604,0.0005722046
2333,2.333,-0.0035858154,0.00015258790000000002
2334,2.334,-0.008468627900000001,0.0003814697
2335,2.335,-0.0082015991,0.0007247925
2336,2.336,0.0103759766,-0.0019454956
2337,2.337,0.0148010254,0.0230789185
2338,2.338,0.00831604,0.018119812000000002
2339,2.339,0.012855529800000001,0.00831604
2340,2.34,0.0073623657,0.0082397461
2341,2.341,0.0010681152,0.014419555700000001
2342,2.342,0.0104904175,-0.0090408325
2343,2.343,0.0217056274,-0.0078201294
2344,2.344,0.014190673800000001,0.0048446655
2345,2.345,-0.0008773804,0.0216293335
2346,2.346,-0.0020980835,0.0234603882
2347,2.347,-0.0020217896,0.0234985352
2348,2.348,0.0008392334,0.0028610229000000003
2349,2.349,0.014419555700000001,-0.0074005127
2350,2.35,0.0116729736,-0.013999939000000001
2351,2.351,0.0010299683000000001,-0.0041198730000000005
2352,2.352,0.0006484985,-0.0179290771
2353,2.3529999999999998,-0.0133895874,-0.0179290771
2354,2.354,-0.012626647900000001,-0.0248336792
2355,2.355,-0.0094604492,-0.0443649292
2356,2.356,-0.0019454956,-0.0603866577
2357,2.357,-0.0052261353,-0.0798034668
2358,2.358,-0.0066757202000000005,-0.057029724100000005
2359,2.359,-0.001411438,-0.041885376
2360,2.36,-0.012016296400000001,-0.01953125
2361,2.3609999999999998,-0.0048065186,-0.0068664551
2362,2.362,0.0051879883,-0.0054550171
2363,2.363,0.0180435181,-0.0048446655
2364,2.364,0.0177001953,0.0021362305
2365,2.365,0.0089645386,0.0022888184
2366,2.366,0.0042724609,0.0042724609
2367,2.367,0.0021362305,0.016860961900000002
2368,2.368,0.0038528442000000003,0.0157546997
2369,2.3689999999999998,0.018386840800000002,-0.0060653687000000005
2370,2.37,0.0036239624000000002,-0.0323486328
2371,2.371,0.0022506714000000002,-0.045433044400000004
2372,2.372,-0.0011825562,-0.0393295288
2373,2.373,-0.0098419189,-0.0303649902
2374,2.374,-0.0099945068,-0.0192642212
2375,2.375,0.0090026855,-0.0271606445
2376,2.376,0.0127029419,-0.0283813477
2377,2.377,-0.001411438,0.0030899048
2378,2.378,-0.010452270500000001,0.0148773193
2379,2.379,-0.016708374,0.0413513184
2380,2.38,-0.024948120100000002,0.0631713867
2381,2.3810000000000002,-0.0135421753,0.0592041016
2382,2.382,-0.0057601929,0.06275177
2383,2.383,-0.0018692017,0.0574111938
2384,2.384,0.0076293945,0.0956726074
2385,2.385,0.0184249878,0.1316833496
2386,2.386,0.0048446655,0.1605224609
2387,2.387,-0.0026321411,0.1195907593
2388,2.388,0.0093460083,0.0868225098
2389,2.3890000000000002,-0.0039672852,0.0480651855
2390,2.39,-0.0066375732,0.0077438354
2391,2.391,0.0037384033,-0.0114822388
2392,2.392,0.0024032593,-0.0505447388
2393,2.393,-0.0020980835,-0.0755310059
2394,2.394,0.0004196167,-0.1103973389
2395,2.395,0.0147628784,-0.1419067383
2396,2.396,0.009803772,-0.1363754272
2397,2.3970000000000002,0.0096893311,-0.0881195068
2398,2.398,-0.0046539307,-0.0609588623
2399,2.399,-0.0143432617,-0.0266647339
2400,2.4,-0.0104904175,0.0080108643
2401,2.401,0.0092697144,0.0076675415000000005
2402,2.402,0.0051116943000000005,-0.00415802
2403,2.403,0.0233840942,-0.0060653687000000005
